word,category,mean,sd,lwr,upr,word_dim
1PLE,high-back-rounded,0.0067477579373571035,0.03537463726517539,-0.06400151659299368,0.07749703246770788,
1PLE,high-back-unrounded,0.005654451110058449,0.0752565532556516,-0.14485865540124476,0.15616755762136164,
1PLE,high-front-rounded,0.005961758833983812,0.04759461875583309,-0.08922747867768237,0.10115099634564999,
1PLE,high-front-unrounded,0.10272523797239663,0.0833857669757091,-0.06404629597902156,0.2694967719238148,
1PLE,low-back-rounded,0.005576701760804867,0.05562846441708264,-0.10568022707336042,0.11683363059497015,
1PLE,low-back-unrounded,0.00509528928558263,0.06239361836979525,-0.11969194745400787,0.12988252602517314,
1PLE,low-front-rounded,0.005792583944793561,0.05162524590618107,-0.09745790786756857,0.1090430757571557,
1PLE,low-front-unrounded,-0.13233922008706106,0.12033312444902251,-0.3730054689851061,0.10832702881098397,
1PLI,high-back-rounded,0.012188712231927957,0.03499416187773417,-0.05779961152354039,0.0821770359873963,
1PLI,high-back-unrounded,0.010461336216977701,0.07537940694512656,-0.1402974776732754,0.16122015010723081,
1PLI,high-front-rounded,0.010919303941523325,0.0473907702775919,-0.08386223661366048,0.10570084449670712,
1PLI,high-front-unrounded,0.09194196451030158,0.0828452660752569,-0.07374856764021222,0.2576324966608154,
1PLI,low-back-rounded,0.010706982648433349,0.05547027741555531,-0.10023357218267727,0.12164753747954397,
1PLI,low-back-unrounded,0.01026219092747748,0.06236851195343807,-0.11447483297939867,0.13499921483435362,
1PLI,low-front-rounded,0.010811623162772252,0.050795133041921146,-0.09077864292107005,0.11240188924661454,
1PLI,low-front-unrounded,-0.1402981058799626,0.12019025789686251,-0.3806786216736876,0.10008240991376241,
1SG,high-back-rounded,0.0030189170343328,0.035802935889344994,-0.06858695474435719,0.07462478881302279,
1SG,high-back-unrounded,0.0017303574558573567,0.07552879086554865,-0.14932722427523992,0.15278793918695466,
1SG,high-front-rounded,0.0029147166080973654,0.04739910417917751,-0.09188349175025766,0.09771292496645238,
1SG,high-front-unrounded,0.020383000310854625,0.08252188661527408,-0.14466077291969354,0.1854267735414028,
1SG,low-back-rounded,0.0025166854201252734,0.056199546086624044,-0.10988240675312282,0.11491577759337336,
1SG,low-back-unrounded,0.002589832573852292,0.06277569098902051,-0.12296154940418874,0.1281412145518933,
1SG,low-front-rounded,0.002631839626881727,0.05144403075071397,-0.10025622187454622,0.10551990112830967,
1SG,low-front-unrounded,-0.03840570494383085,0.11869249738005574,-0.2757906997039423,0.19897928981628063,
2PL,high-back-rounded,-0.007208572097709166,0.034898178735242036,-0.07700492956819324,0.0625877853727749,
2PL,high-back-unrounded,-0.007728122767330017,0.07552979790992918,-0.15878771858718838,0.14333147305252836,
2PL,high-front-rounded,-0.006801826166733271,0.04777713042452568,-0.10235608701578464,0.08875243468231808,
2PL,high-front-unrounded,0.18872269849887202,0.08343691159606377,0.02184887530674448,0.35559652169099953,
2PL,low-back-rounded,-0.007404210985617971,0.05537232333473383,-0.11814885765508563,0.1033404356838497,
2PL,low-back-unrounded,-0.00767273663209454,0.06239935821550245,-0.13247145306309943,0.11712597979891036,
2PL,low-front-rounded,-0.006864674944369223,0.05078458477661372,-0.10843384449759666,0.09470449460885821,
2PL,low-front-unrounded,-0.17624091903185723,0.11954605392760513,-0.4153330268870675,0.06285118882335303,
2SG,high-back-rounded,-0.002042189922486275,0.034681611372600535,-0.07140541266768735,0.06732103282271479,
2SG,high-back-unrounded,-0.0027921552044898375,0.07484064669339832,-0.15247344859128648,0.1468891381823068,
2SG,high-front-rounded,-0.0017900660792338962,0.047373791526713865,-0.09653764913266162,0.09295751697419384,
2SG,high-front-unrounded,0.1956099624717053,0.08162076311185446,0.0323684362479964,0.3588514886954142,
2SG,low-back-rounded,-0.0022671145335688508,0.05551999290374218,-0.11330710034105322,0.10877287127391551,
2SG,low-back-unrounded,-0.002551437709513168,0.062050960171242564,-0.1266533580519983,0.12155048263297195,
2SG,low-front-rounded,-0.0017561837122540517,0.050455189787603744,-0.10266656328746154,0.09915419586295343,
2SG,low-front-unrounded,-0.20374290857724203,0.12009324472095743,-0.4439293980191569,0.036443580864672837,
3PL,high-back-rounded,0.002733652001297444,0.03524161565093217,-0.06774957930056691,0.07321688330316178,
3PL,high-back-unrounded,0.0012092411879492666,0.07522122098526621,-0.14923320078258315,0.15165168315848168,
3PL,high-front-rounded,0.0022051547508268065,0.04728467144089828,-0.09236418813096975,0.09677449763262336,
3PL,high-front-unrounded,0.1331742872072735,0.08204565139373458,-0.03091701558019566,0.2972655899947427,
3PL,low-back-rounded,0.0018083319142606926,0.055570439214613965,-0.10933254651496724,0.11294921034348862,
3PL,low-back-unrounded,0.0014655804758318426,0.0619795481265213,-0.12249351577721077,0.12542467672887445,
3PL,low-front-rounded,0.001909485898482185,0.050655330399156616,-0.09940117489983105,0.10322014669679541,
3PL,low-front-unrounded,-0.14970727743030116,0.11890111742687813,-0.3875095122840574,0.0880949574234551,
3SG,high-back-rounded,-0.009369551118223138,0.03563036173106283,-0.0806302745803488,0.06189117234390252,
3SG,high-back-unrounded,-0.010053927325974581,0.07572056533838863,-0.16149505800275182,0.14138720335080268,
3SG,high-front-rounded,-0.008869997956906244,0.047813481727843526,-0.10449696141259329,0.08675696549878081,
3SG,high-front-unrounded,0.14048103493714303,0.08217811597434455,-0.023875197011546057,0.3048372668858321,
3SG,low-back-rounded,-0.009400233423351277,0.056120529886510416,-0.12164129319637211,0.10284082634966955,
3SG,low-back-unrounded,-0.009665573008833582,0.06209770952604986,-0.1338609920609333,0.11452984604326613,
3SG,low-front-rounded,-0.008964011080697314,0.05110402772986345,-0.11117206654042422,0.09324404437902958,
3SG,low-front-unrounded,-0.115270757097884,0.11970832597812062,-0.3546874090541252,0.12414589485835724,
DD_fs,high-back-rounded,-0.015113022986179753,0.037474636622450486,-0.09006229623108072,0.05983625025872122,
DD_fs,high-back-unrounded,-0.01648458098789212,0.07621130808349937,-0.16890719715489086,0.1359380351791066,
