"","word","group","fit","lwr","upr","word_caps","nLangs","nRegions","cardinal","topCardinal","fitProp_fit","fitProp_lwr","fitProp_upr","obs","obs_OR"
"651","two","unrounded",0.0963498862886346,-0.110228037382067,0.307902470765963,"TWO",219,6,"ᶖeɨiɑ","i",0.674736246962924,0.627714473895675,0.721373872097171,0.756346659062826,0.134379022834963
"652","ugly","unrounded",0.107936088037693,-0.130588825123875,0.34941863775712,"UGLY",136,6,"ẽĩᶌãɨɯaei","a",0.676031878829073,0.627578144924236,0.723866530364222,0.791710386106094,0.426543280570276
"653","urinate","unrounded",-0.0660567629717224,-0.286760897961392,0.155413427265793,"URINATE",184,6,"ĩɑᶌⱳəaɨãᶕᶖe","ĩ",0.649784213581212,0.598324970717195,0.700649369103434,0.713888355253389,-0.180718341306064
"654","vomit","unrounded",-0.095356072070205,-0.31968843708971,0.128785152422822,"VOMIT",183,6,"ᶖᶌⱳiaᶕɑĩãɨ","ᶖ",0.644040515840937,0.594928522896628,0.695664050748543,0.70565606650776,-0.238376295769673
"655","vulva","unrounded",-0.167501866191909,-0.425039324346234,0.105637163773629,"VULVA",117,6,"ɑɯĩẽɤᶖᶌɨⱳaᶕ","ɑ",0.633492145397822,0.57756651196795,0.690798458251307,0.679046126794031,-0.418694986970114
"656","want","unrounded",0.0352376217687848,-0.182948381139209,0.259444891556791,"WANT",183,6,"ĩẽⱳᶖaᶌɤɑɯ","a",0.664880508548577,0.618192014286019,0.711548981898175,0.745558802724221,0.0511512689797801
"657","water","unrounded",0.000606328193496703,-0.199888427743751,0.211001113330756,"WATER",195,6,"ɯẽɨãia","a",0.659788326169627,0.612810007511506,0.705327693213361,0.724827422931913,-0.102537757350526
"658","weak","unrounded",0.0608367100174432,-0.159749245556582,0.290253769276152,"WEAK",165,6,"ɤɯɨəᶖeĩ","e",0.668940526159089,0.620519925710529,0.716998234427939,0.769159984367524,0.236551780363684
"659","wet","unrounded",0.0634276721389706,-0.150907607552921,0.280064791957348,"WET",181,6,"ɯᶌɨɑəi","i",0.669456253547344,0.621574727535332,0.716947558614296,0.74933708400193,0.0800276825083678
"660","what","unrounded",0.352040342116708,0.138313455475801,0.568277639005611,"WHAT",216,6,"ẽᶖᶕĩɑeaãɯ","a",0.712280519119015,0.669609886201056,0.754605011307757,0.832450778097483,0.812941388959059
"661","when","unrounded",0.206794725454771,-0.0112425775206001,0.422906876385587,"WHEN",199,6,"ᶌɯᶖəɑãẽea","a",0.69011837297826,0.644445537008088,0.737287157953803,0.792517398700135,0.433613651411543
"662","where","unrounded",0.326889316950817,0.122640729098074,0.525264834652648,"WHERE",218,6,"ɤᶖɑaeəã","a",0.708559201168905,0.663650230806781,0.750691036812521,0.824102402287622,0.728249242955956
"663","white","unrounded",-0.0691939125026463,-0.281143807387323,0.148948674893704,"WHITE",203,6,"ɯᶖᶌⱳiĩɑãᶕe","ᶖ",0.648732922942983,0.601077650898938,0.6973429969985,0.712857094926955,-0.187994617737775
"664","who","unrounded",0.335557424288477,0.127377168510378,0.534151333909537,"WHO",214,6,"ĩɤãaeiə","a",0.709381034845812,0.667404112960199,0.752627706187648,0.825956319121412,0.746777458235293
"665","why","unrounded",0.250893635779799,0.0350429862052887,0.473128757572038,"WHY",198,6,"ᶖɑeaĩᶌɤ","a",0.697628858859532,0.651194536047755,0.743104354115841,0.823524957672729,0.722509611409854
"666","wide","unrounded",0.117416888241018,-0.102236646704619,0.330812562561383,"WIDE",167,6,"ɤea","a",0.677103307218635,0.628457946235886,0.723789323175314,0.768664656194856,0.232530039456479
"667","wind","unrounded",-0.137696090595626,-0.347813828922751,0.0767944753713145,"WIND",194,6,"ẽᶖᶌəɤⱳeaᶕã","ẽ",0.637627360301294,0.589372161671631,0.689100824487744,0.693565141104222,-0.321387626445492
"668","wing","unrounded",0.234972476993499,0.0260060267979146,0.458454496184575,"WING",201,6,"ⱳᶌɯaɨᶖẽeĩɑ","a",0.695044585914721,0.64896802895908,0.738915668761837,0.801040070094551,0.509557913296654
"669","woman","unrounded",0.122675417488675,-0.0998822385851208,0.337334097551957,"WOMAN",215,6,"ⱳɨĩɯeɑiã","i",0.678541421940603,0.63176808036684,0.724611257967863,0.775587366577386,0.289296814242626
"670","word","unrounded",-0.105004224043037,-0.35723947009603,0.136485540777259,"WORD",140,6,"ɯᶖəⱳeaɤᶕ","ɯ",0.64292149618632,0.589585089565209,0.694519880525217,0.703961313146065,-0.250128169783519
"671","wrong","unrounded",0.216339886512036,-0.0379010836221744,0.482855081413453,"WRONG",120,6,"ᶖɯeãɑɤaĩiɨ","a",0.692049924785741,0.64103504434236,0.742241134011842,0.815354415884783,0.642829947846801
"672","yawn","unrounded",0.218223415863017,-0.0137167723744826,0.450572484090395,"YAWN",163,6,"aɤɑã","a",0.692199892544582,0.644826301943014,0.738092202072468,0.821860566848162,0.706048151023278
"673","yB_fs","unrounded",0.0444000977276239,-0.159219665101114,0.250995090842133,"YB_FS",215,6,"ⱳĩaɨãᶌɑi","a",0.666290800186553,0.61977709373714,0.713002821697769,0.756946806526417,0.139081236329828
"674","yB_ms","unrounded",0.0962731015711372,-0.114814641622687,0.308201134092881,"YB_MS",220,6,"ĩẽaɨɤᶌi","a",0.674563585806353,0.628276786148664,0.719709309341991,0.773510510360032,0.272138198054625
"675","yBD_fs","unrounded",0.0384788263212717,-0.198971232604822,0.28558429311055,"YBD_FS",152,6,"ᶌɨɑᶖãɤeia","a",0.66580220780374,0.614840821157778,0.71718040848335,0.769548159147413,0.239707728711428
"676","yBD_ms","unrounded",0.0544350773704327,-0.191619146620842,0.30386254485672,"YBD_MS",148,6,"ᶌᶖãɤɑieɨa","a",0.667977203033829,0.618083655347244,0.718221473728252,0.7725752539448,0.264447631613242
"677","yBS_fs","unrounded",0.0166729903363185,-0.226450906714005,0.267912908229684,"YBS_FS",156,6,"ᶌᶖɑãɨei","i",0.663076891117402,0.611137962005116,0.712044070738111,0.759979522563085,0.162964456833122
"678","yBS_ms","unrounded",0.00253330669432545,-0.250408170448011,0.241634834159841,"YBS_MS",153,6,"ᶌᶖɑãei","i",0.659460879161375,0.606649841092255,0.709884226479299,0.75288949358076,0.107443181591665
"679","year","unrounded",0.059845233057642,-0.169717545642969,0.289034112224709,"YEAR",170,6,"ᶌᶖɑãeaĩ","a",0.669647346593377,0.620914111082424,0.71766944046277,0.749937878628707,0.0846459611901902
"680","yellow","unrounded",-0.0516679251102327,-0.286821505728959,0.170958208816019,"YELLOW",185,6,"ɤᶌɯɨⱳĩãᶕeəẽ","ɤ",0.651418603762195,0.599974988435162,0.700583012598258,0.722912841457572,-0.116356727484514
"681","yesterday","unrounded",0.182173655222655,-0.0277833591358833,0.40346868185873,"YESTERDAY",213,6,"əᶌɤieãa","a",0.687606301020367,0.642981781459317,0.734405576595594,0.79056370592149,0.416531655247285
"682","young","unrounded",-0.0227383398603425,-0.272795656364218,0.229449732159287,"YOUNG",151,6,"ĩɑəⱳiᶕɨ","ĩ",0.656073953141051,0.604690906894772,0.707403960405627,0.718510653296581,-0.147909369361496
"683","yZ_fs","unrounded",0.109944685428228,-0.0918423065072903,0.314514276629033,"YZ_FS",222,6,"ᶕãɤiaᶌə","a",0.676394615370202,0.631298816637524,0.720644251710888,0.76877371892074,0.233415040061919
"684","yZ_ms","unrounded",0.0968274588795905,-0.107572051376563,0.307642945547453,"YZ_MS",221,6,"ᶕɤãəiaᶌ","a",0.673719002187506,0.629786641970564,0.721848723810746,0.76408872962715,0.195657243321942
"685","yZD_fs","unrounded",0.0824386762520289,-0.155978183463948,0.325758683252013,"YZD_FS",155,6,"ᶌɑᶖãɨeia","a",0.672243760021102,0.624059805648059,0.721214176855754,0.778883098089534,0.316758910323632
"686","yZD_ms","unrounded",0.059203555111244,-0.166513976408572,0.30272241406364,"YZD_MS",165,6,"ᶌɑᶖãeai","a",0.668962134520941,0.619645260750447,0.719921648238964,0.771956355285,0.259370724227233
"687","yZS_fs","unrounded",-0.00122877291869123,-0.237257968514705,0.238464319239686,"YZS_FS",162,6,"ẽɯɤəⱳᶕĩa","ⱳ",0.659444604224469,0.609705788542352,0.709415747689748,0.751068201360291,0.0933547922224595
"688","yZS_ms","unrounded",0.043031193563896,-0.197321465205288,0.286860153226903,"YZS_MS",173,6,"ᶌᶖɑãaĩ","a",0.665724488687582,0.615848205428262,0.716049428277629,0.765971140207225,0.210764992165806
