"","word","group","fit","lwr","upr","word_caps","nLangs","nRegions","cardinal","topCardinal","fitProp_fit","fitProp_lwr","fitProp_upr","obs","obs_OR"
"512","MF_fs","alveolar+voice",0.0625324299094961,-0.0884629056218385,0.211235778780562,"MF_FS",75,6,"zd","d",0.119622548469218,0.103592267388198,0.138584126754941,0.149853020700716,-0.812278708833395
"513","MF_ms","alveolar+voice",0.0637456813209243,-0.0863782221419002,0.211266812127882,"MF_MS",74,6,"zd","d",0.119749713761731,0.104016839606754,0.138129517474776,0.148397128300166,-0.828832229287765
"514","milk","alveolar+voice",-0.0689495384737147,-0.222320335296651,0.0864393234709523,"MILK",85,6,"rld","d",0.110439662744158,0.0956115470934269,0.12781389565188,0.196901146232694,-0.336220659430783
"515","MM_fs","alveolar+voice",-0.0170772565891157,-0.170540164077207,0.131410515622311,"MM_FS",79,6,"rl","r",0.113752085732935,0.0987738780892765,0.132118236195817,0.184040554975676,-0.456588325396446
"516","MM_ms","alveolar+voice",-0.0164949523198392,-0.167702101274274,0.132858914543294,"MM_MS",78,6,"rln","r",0.11392822675062,0.0986266452619246,0.131847518340904,0.181064854999481,-0.485357247838894
"517","MoB_fs","alveolar+voice",-0.0706395064174351,-0.220575083418535,0.0759063025710476,"MOB_FS",84,6,"drlnz","z",0.110176478905135,0.0954108960679643,0.127603638899081,0.177630494405819,-0.519022082172211
"518","MoB_ms","alveolar+voice",-0.0548532339327136,-0.20482446651888,0.0925161053387741,"MOB_MS",84,6,"rdlnz","z",0.111417029515052,0.0962011458051991,0.128873916321561,0.174249927247211,-0.552661726425985
"519","moon","alveolar+voice",-0.0911843219513735,-0.237752845436239,0.0545985407170758,"MOON",124,6,"nd","d",0.10883069733566,0.094379152275371,0.125909566404128,0.220044110838205,-0.133714361803048
"520","mountain","alveolar+voice",-0.0624983561822167,-0.21312122122445,0.0799384605652047,"MOUNTAIN",131,6,"","",0.11077554179044,0.0960046709946379,0.127983925350486,0.288244895042366,0.387799533203918
"521","mouth","alveolar+voice",-0.0867462115162451,-0.236318511206796,0.0610202463929009,"MOUTH",94,6,"rndl","r",0.109241243977213,0.0946430429783595,0.126169637159334,0.202959612865366,-0.281574745306727
"522","MoZ_fs","alveolar+voice",0.0206566885558783,-0.135000405519486,0.172498528244056,"MOZ_FS",101,6,"n","n",0.116670084404996,0.101051888962994,0.135040439181045,0.234373104202963,-0.015949078991772
"523","MoZ_ms","alveolar+voice",0.0204098094338983,-0.134967469026151,0.171815441021375,"MOZ_MS",101,6,"n","n",0.116381806601588,0.100505361349084,0.135140434461827,0.234286018339785,-0.0166493291962226
"524","MyB_fs","alveolar+voice",-0.0406837825667937,-0.190712443978565,0.104153516896511,"MYB_FS",83,6,"rldnz","z",0.112329003042194,0.097211993000695,0.129919026151439,0.175441600304621,-0.54074538846817
"525","MyB_ms","alveolar+voice",-0.0248189596019067,-0.174310711607932,0.123694809884406,"MYB_MS",83,6,"rldn","d",0.113420048068937,0.0983112056426961,0.131174432736036,0.172050899377025,-0.574821233594858
"526","MyZ_fs","alveolar+voice",0.0319139262659798,-0.130658696664052,0.184626002302909,"MYZ_FS",99,6,"n","n",0.117145572189904,0.1013758321583,0.136015875070219,0.227277243568211,-0.0736122343655159
"527","MyZ_ms","alveolar+voice",0.0302269603108498,-0.128022857219872,0.183878721070882,"MYZ_MS",99,6,"n","n",0.117293546408264,0.101429006711998,0.136051684449809,0.227190157705034,-0.0743277206099484
"528","name","alveolar+voice",0.0164157375572432,-0.131406267223959,0.162630614217521,"NAME",114,6,"nz","n",0.116288908768094,0.101062670959697,0.134402381182885,0.275198531612175,0.294772305500399
"529","narrow","alveolar+voice",0.162358396559313,-0.000691996952484768,0.325572736368982,"NARROW",96,6,"z","z",0.127192689551202,0.109967346678392,0.147636857084073,0.220780033137027,-0.127535530466065
"530","navel","alveolar+voice",0.0984465737348422,-0.0611336160131421,0.250428719360771,"NAVEL",125,6,"ldr","l",0.122292348352402,0.105644214199664,0.141461830969704,0.272279698442835,0.273590769661227
"531","near","alveolar+voice",-0.0661512696831667,-0.215265012971939,0.0819533597463795,"NEAR",125,6,"zn","z",0.110522642707909,0.0956866603798274,0.127981873846568,0.243234173549122,0.0543844062288237
"532","neck","alveolar+voice",-0.0651463135231116,-0.216136440020992,0.0849289238035018,"NECK",116,6,"zrdl","z",0.110607021720372,0.0959230463507957,0.127966461506273,0.224617387447327,-0.0955533626083868
"533","new","alveolar+voice",-0.0336794584887805,-0.186357036023736,0.117999231312177,"NEW",118,6,"l","l",0.112766400059603,0.0975947851723183,0.130463707576159,0.277632125157784,0.312326190378111
"534","night","alveolar+voice",0.0752501978881902,-0.0730827410314308,0.22440226769365,"NIGHT",122,6,"dnz","n",0.120472776179858,0.104370552106688,0.139345444336497,0.237525182081358,0.0092761946874359
"535","nine","alveolar+voice",0.15204928081548,-0.00949135499227232,0.309094155269813,"NINE",139,6,"lnd","n",0.126336447064797,0.109341708753196,0.145777566922484,0.246337768044126,0.0786051503911077
"536","nipple","alveolar+voice",0.0937404813875178,-0.084937203615384,0.273125052223921,"NIPPLE",72,6,"zn","n",0.121943863623792,0.104522121314346,0.141978411424141,0.214621016933762,-0.179712220123663
"537","nose","alveolar+voice",5.8484399694481e-05,-0.149243067713252,0.146720532605998,"NOSE",134,6,"nz","n",0.115146030674461,0.100020349597042,0.132972309631807,0.265295251034545,0.222319662120757
"538","not","alveolar+voice",-0.271332039513197,-0.426366245055093,-0.119130369789691,"NOT",78,6,"zlrd","z",0.0973293701415515,0.084022712555354,0.11244698871311,0.220503376499818,-0.12985661475193
"539","nothing","alveolar+voice",-0.0705577522846357,-0.232004970885676,0.0899845681139112,"NOTHING",78,6,"lzr","z",0.110242532538916,0.0946225250490279,0.12826459137206,0.192781493566427,-0.374107274945483
"540","now","alveolar+voice",-0.108515264505445,-0.26025704533083,0.0429605055783693,"NOW",124,6,"lr","l",0.107700650469842,0.0932117698268344,0.125111907710479,0.283029720321262,0.350925650034214
"541","oB_fs","alveolar+voice",-0.0763556686795943,-0.230396106228634,0.074476768949776,"OB_FS",116,6,"ldzr","z",0.109680273573899,0.095079006365216,0.127313695397617,0.241470719225814,0.0405287971996295
"542","oB_ms","alveolar+voice",-0.0557141484172323,-0.200384618027764,0.0907616856324605,"OB_MS",113,6,"lzdr","z",0.111323596939113,0.0963806952526267,0.128590261535435,0.230530319113673,-0.0470225653489536
"543","oBD_fs","alveolar+voice",0.0233354439352108,-0.142673689510791,0.189331151266996,"OBD_FS",92,6,"zr","r",0.116907077637486,0.10034048076558,0.135899212659373,0.226475517966762,-0.0802064390335806
"544","oBD_ms","alveolar+voice",0.0193801910536737,-0.146047272929912,0.185386384751041,"OBD_MS",87,6,"zrn","n",0.116536390088209,0.100149966921902,0.135803684270097,0.224975789023457,-0.0925862151373511
"545","oBS_fs","alveolar+voice",0.0810838707580794,-0.0835490282007796,0.244489834033586,"OBS_FS",97,6,"rn","n",0.120951544385088,0.104357571698848,0.140400743496173,0.226252825769383,-0.082041013326785
"546","oBS_ms","alveolar+voice",0.0505200863717299,-0.117012164523766,0.212069488834562,"OBS_MS",91,6,"zr","r",0.118753419142496,0.10252626455478,0.137900678580165,0.228870299084371,-0.0605578707249152
"547","old_an","alveolar+voice",-0.0563544853517686,-0.203069760856385,0.0892328405082921,"OLD_AN",126,6,"dn","d",0.111247859589519,0.0963889361967013,0.128609445195527,0.257337420107961,0.162839781937596
"548","old_inan","alveolar+voice",-0.0663929881682143,-0.218682983042339,0.0830973552061371,"OLD_INAN",129,6,"dn","d",0.110459472160086,0.0956695881083185,0.128120813577752,0.258898711528165,0.174602463449422
"549","old_man","alveolar+voice",0.0382815699318726,-0.120645601413648,0.201017776386298,"OLD_MAN",101,6,"zlr","r",0.117956713236784,0.101596619193237,0.136687630463933,0.240307527983624,0.0313517298675739
"550","old_woman","alveolar+voice",-0.0138837450524719,-0.181631967695752,0.152723776386251,"OLD_WOMAN",91,6,"nd","d",0.114200894875793,0.0982631756812683,0.13261350241561,0.240197197140112,0.0304796937792721
"551","one","alveolar+voice",0.135538463431176,-0.0126497314521908,0.279165214944198,"ONE",125,6,"dnz","n",0.125129336207953,0.108544880318555,0.144051150911106,0.253305118216931,0.13224279738996
