"","word","group","fit","lwr","upr","word_caps","nLangs","nRegions","cardinal","topCardinal","fitProp_fit","fitProp_lwr","fitProp_upr","obs","obs_OR"
"499","lip","voiced",-0.00561388259242057,-0.226185684350777,0.20493136952898,"LIP",164,6,"ɣzɦŋnjrvgd","ɣ",0.572697044361407,0.509777869933779,0.62705877663214,0.502483472072222,-0.122926960235328
"500","live","voiced",0.258861823439225,0.0510414703923184,0.467410130709626,"LIVE",187,6,"ɲɣzdnjbvŋɦ","n",0.616436478861566,0.557495192525553,0.669773237935444,0.59339119925287,0.408083438919156
"501","liver","voiced",0.0476888803107656,-0.167489881164211,0.25737438808865,"LIVER",179,6,"ɣzlmbʎvdr","m",0.581807062257024,0.520895034779375,0.637327379285271,0.531963970676159,0.0474502949809068
"502","long","voiced",0.230631331545698,0.0312549223185128,0.435567488933844,"LONG",189,6,"ɟɽgŋrzdlɲjb","r",0.61230613698577,0.5548085750378,0.663592985168029,0.582171069156275,0.341272108072884
"503","loud","voiced",0.0553235870860137,-0.205485015809894,0.314660067149859,"LOUD",118,6,"ɟrlɦvzgd","r",0.583149385992741,0.518395309066146,0.642198108832284,0.524114369497337,0.00200812143814055
"504","louse","voiced",-0.0569148335358778,-0.273553855797962,0.15009318084657,"LOUSE",155,6,"ʎvjzɽgbrdl","ʎ",0.562460030935054,0.502569499954519,0.621002415109874,0.501919622293873,-0.12618087678077
"505","low","voiced",-0.0438960824210178,-0.289699394139438,0.211816563030175,"LOW",106,6,"ɣɽvɦŋɲmbznlɟ","ɣ",0.565738187836915,0.499515474663645,0.627888504594256,0.481386975034796,-0.244719982286103
"506","lung","voiced",-0.299337754489456,-0.518679164532024,-0.0717596836534756,"LUNG",154,6,"ʎdnmŋɟzɲlj","ʎ",0.521931106779631,0.460001598845561,0.579104618564399,0.443639983687488,-0.463887995210293
"507","M_fs","voiced",0.59628674057697,0.390282790839886,0.800474140658712,"M_FS",191,6,"mnɲŋjɦd","n",0.669759363439358,0.614652467483709,0.718559671534954,0.677375277813167,0.932839690232035
"508","M_ms","voiced",0.587416073844479,0.392184515531471,0.789175568861989,"M_MS",191,6,"mnɲŋjɦd","n",0.668513884067087,0.615285613260204,0.716882657168891,0.675959669313854,0.923505137267179
"509","man","voiced",0.301560638217848,0.0976855513063649,0.513233938057409,"MAN",203,6,"ɽɦbljmvnŋgʎdɣ","n",0.623720536426733,0.566775285368452,0.675333626177114,0.59534124092241,0.419752364021831
"510","many","voiced",0.184176765099907,-0.0273687731596028,0.391690954326105,"MANY",192,6,"ɽɣɟɲgrvŋmdb","m",0.604239954292259,0.544912378287532,0.656306455342319,0.578995704992592,0.322459045362471
"511","maybe","voiced",0.140457601093128,-0.101819232010635,0.38178457204825,"MAYBE",112,6,"ɽmbnjgzɟɲd","n",0.597138648138988,0.534911357034623,0.65502722722567,0.602545017753345,0.463018920775855
"512","MF_fs","voiced",-0.302035658408154,-0.509624986310571,-0.0955186822976621,"MF_FS",150,6,"rlgʎɦɽnŋɣɟ","ɦ",0.521711897191279,0.462239315867866,0.578633717555888,0.458113272067865,-0.379545602065142
"513","MF_ms","voiced",-0.304466843853471,-0.516964122395756,-0.0951139250812145,"MF_MS",150,6,"rlgʎɦɽnŋɣɟ","ɦ",0.520476850293415,0.460925743899767,0.579166365839332,0.457367397598567,-0.383880849398034
"514","milk","voiced",0.128407462494298,-0.0977992903532412,0.351018984877061,"MILK",151,6,"mɲɣzŋbɟn","m",0.594798724700449,0.534673227684285,0.650847760863659,0.56410162308889,0.234704606792855
"515","MM_fs","voiced",-0.177616478701925,-0.385729494410028,0.0358020656590697,"MM_FS",154,6,"ɣrlɽʎɲŋb","ɣ",0.542278499105492,0.482114666183005,0.598597885397848,0.483759402993924,-0.231012544785996
"516","MM_ms","voiced",-0.190618006493845,-0.404952305135348,0.0199787837558516,"MM_MS",154,6,"ɣɽrlʎɲŋbn","ɣ",0.541155571497477,0.478606104094508,0.598885355698848,0.482233403006132,-0.239828958207646
"517","MoB_fs","voiced",0.0354607361178955,-0.174388558591155,0.238821609309435,"MOB_FS",171,6,"vɟbjɦm","v",0.578833282254248,0.520683129693308,0.631357720086841,0.538835240206442,0.0873032849819634
"518","MoB_ms","voiced",0.01209203103067,-0.192016415614141,0.225071446165747,"MOB_MS",170,6,"vɟbjɦm","v",0.575982563655594,0.51319701566496,0.630079894392098,0.533239574642601,0.0548429590536572
"519","moon","voiced",-0.0135136157670936,-0.225555339742203,0.18297393818046,"MOON",189,6,"jndɲmŋ","ɲ",0.57150810473219,0.512379712900506,0.626217539761944,0.521673334168232,-0.0121081801124194
"520","mountain","voiced",0.26544646372674,0.0634156256376223,0.468171050880473,"MOUNTAIN",194,6,"ɣzldmrgjn","m",0.617606576729484,0.560879870024267,0.669616401045676,0.58986086930196,0.387002660745238
"521","mouth","voiced",-0.028177004884152,-0.23391487554368,0.17242448481232,"MOUTH",172,6,"ʎrɽgbjndvl","ʎ",0.568696332774295,0.510246483379619,0.623805901594196,0.513617075579689,-0.0586580633196814
"522","MoZ_fs","voiced",0.067280487069031,-0.149667672242331,0.295059248853625,"MOZ_FS",158,6,"ɦjmnɲ","n",0.584907318675697,0.522809059683898,0.641000203251919,0.539139073635327,0.0890673665667884
"523","MoZ_ms","voiced",0.079372083153868,-0.141178860054979,0.299169346092871,"MOZ_MS",158,6,"ɦjmnɲb","n",0.586651701322071,0.526372618228316,0.642153663258311,0.54061951240874,0.0976653552366938
"524","MyB_fs","voiced",0.00498004679785881,-0.198985977093412,0.204528290184607,"MYB_FS",169,6,"ɟbjvɦm","m",0.574193655873563,0.51480417713322,0.628039206888567,0.532319853161791,0.0495125366863187
"525","MyB_ms","voiced",-0.0106400451194311,-0.209623911908505,0.191862216207899,"MYB_MS",168,6,"ʎɽgɣrldnŋɲ","ʎ",0.572087923447421,0.511842305213608,0.623538267971332,0.527464088577694,0.0213902501280467
"526","MyZ_fs","voiced",0.0698581687527627,-0.14424735236956,0.299220408335709,"MYZ_FS",158,6,"ɦmjnɲ","n",0.584421227315754,0.523549940809174,0.642206491243712,0.539574440249393,0.0915954352021348
"527","MyZ_ms","voiced",0.0821893835929331,-0.137995747582877,0.300282365044254,"MYZ_MS",158,6,"ɦmjnɲ","n",0.587416788366472,0.525475776311413,0.641822945081361,0.541054879022807,0.100194632486592
"528","name","voiced",0.297779635907325,0.0906390399993469,0.498390438893451,"NAME",185,6,"njɲŋzɽɟmv","n",0.622720690884789,0.562914670099023,0.674781267922368,0.595297129176871,0.419488204488719
"529","narrow","voiced",-0.240842404489077,-0.470428610326321,-0.0092477765026834,"NARROW",141,6,"ʎjbvŋdɲnmrl","ʎ",0.53186834862809,0.471423998249214,0.591192414386843,0.451761511786809,-0.416500898986129
"530","navel","voiced",0.0609902843019472,-0.148964267901212,0.278601378609235,"NAVEL",172,6,"ɟlbdgmrɲ","m",0.584046671369705,0.522964561225021,0.639770318547622,0.547622729453983,0.138397234705678
"531","near","voiced",0.0141043261257955,-0.189888181018116,0.211041199430914,"NEAR",186,6,"ɦɣʎɟlrjgd","r",0.575819917044051,0.516588015090517,0.628511176316385,0.522387775804359,-0.00797727411821724
"532","neck","voiced",-0.06440606414681,-0.265267574675435,0.146297576544191,"NECK",184,6,"zɣmjɲgrvdl","ɣ",0.562725994794414,0.502690724831245,0.617719160032909,0.507382549187339,-0.0946524847138113
"533","new","voiced",0.0927747444415377,-0.119599618780565,0.305706852169636,"NEW",172,6,"ɦʎrzɣvɟnd","n",0.589255652761974,0.529498968056154,0.643440386350298,0.550910882285273,0.157558548358583
"534","night","voiced",-0.0220284249263326,-0.22158905667505,0.175278921156815,"NIGHT",182,6,"ʎɟɦljɲɣbvr","ʎ",0.569677729245603,0.510048887439948,0.623905099564438,0.519048534622978,-0.0272805161754826
"535","nine","voiced",-0.0296251607871197,-0.256057909059241,0.190871677793063,"NINE",170,6,"zɟrŋɣmɲbjg","ɣ",0.568275176557426,0.506924391429463,0.625837508114488,0.509901384838513,-0.0801124635119196
"536","nipple","voiced",-0.0399309196386114,-0.294229610208425,0.216991874415027,"NIPPLE",105,6,"ɣʎɟɦrlgɽŋbdvj","ɣ",0.566473172600291,0.50089303799871,0.624395675210254,0.480956616700357,-0.24720701240146
"537","nose","voiced",0.0527860797453627,-0.152236483056531,0.259608086704217,"NOSE",195,6,"ɲnmzŋ","n",0.582165807809257,0.521511042120343,0.636364253496824,0.542662026886602,0.109534597099308
"538","not","voiced",0.305528955868611,0.0914864993155343,0.522918213186614,"NOT",160,6,"mʎnŋjɣvbg","m",0.623984968461778,0.565826691718185,0.677683892180486,0.606791180923177,0.488645788705094
"539","nothing","voiced",0.0435657914881293,-0.187681976084867,0.274716467724102,"NOTHING",141,6,"ʎmŋjdɽn","m",0.581072429414071,0.517670793346455,0.638182590292401,0.525564701601454,0.0103983823649909
"540","now","voiced",0.180226229257754,-0.0328349753231168,0.391002461231575,"NOW",186,6,"znɣɟjŋɲmd","n",0.604416203649313,0.544125053445006,0.657081204340031,0.575444402860944,0.301464405749289
"541","oB_fs","voiced",-0.0560801422131757,-0.257421150855222,0.149953177389473,"OB_FS",181,6,"ɽɣgmʎldzvɦŋrɟ","ɽ",0.563572855451903,0.504769993955443,0.620339570479582,0.509095739693082,-0.0847633440034341
"542","oB_ms","voiced",-0.0563535608787592,-0.25190348910007,0.144016321463164,"OB_MS",182,6,"ɣglvʎɽɟzdɦmr","ɣ",0.563752349382045,0.506105130062975,0.618299229410796,0.506140549633026,-0.10182110574955
"543","oBD_fs","voiced",0.151208115805778,-0.0839620209333941,0.388091035548357,"OBD_FS",141,6,"ʎɣɲɦzgjrvmbɟ","m",0.599084360593879,0.536008579559087,0.656418625860191,0.569691890452897,0.267553190729098
"544","oBD_ms","voiced",0.140054748218399,-0.0902727824847924,0.370286080265135,"OBD_MS",134,6,"ʎɣɲɦzbjɽrvn","n",0.596697468860672,0.536502544485156,0.653718575188708,0.558566060443857,0.202271710682419
"545","oBS_fs","voiced",0.0256093137413016,-0.199234396559915,0.251589306417087,"OBS_FS",143,6,"ʎɦɣvɲbrgnɽ","n",0.577887243415298,0.51568987880506,0.634438057883667,0.52843595883391,0.0270162818276329
"546","oBS_ms","voiced",0.0363088756567548,-0.196900716820852,0.271786585656849,"OBS_MS",137,6,"ɦɣʎzvjrɲ","v",0.579501625769332,0.516363925851042,0.637928224230211,0.518482704828438,-0.0305504018217878
"547","old_an","voiced",0.117574387746873,-0.0927907920683127,0.334937890320191,"OLD_AN",180,6,"zgblrɲj","r",0.593509565792118,0.532816832809168,0.647562684882284,0.557448423729478,0.195734079697905
"548","old_inan","voiced",0.146117460554448,-0.064748872443758,0.351475255927685,"OLD_INAN",182,6,"zgbrlɲj","r",0.598122073278086,0.53771779551876,0.650032613178274,0.56253716253801,0.225529292891256
"549","old_man","voiced",0.0161489383102013,-0.202227902686779,0.240169332152349,"OLD_MAN",153,6,"ɽʎzɦgblr","r",0.575575155698794,0.516164584928444,0.631362635318044,0.522030198315283,-0.010044854533996
"550","old_woman","voiced",0.0812684193808746,-0.155028703083096,0.329337997925127,"OLD_WOMAN",137,6,"ɽblzɟɲɣmgrv","m",0.586609697205282,0.525284641286824,0.645581820018122,0.551355148327683,0.160149406276758
"551","one","voiced",-0.147031459453373,-0.353949945479574,0.0511595915312213,"ONE",190,6,"ʎɣvɟbɽɦjlɲrgm","ʎ",0.548255493646475,0.487381024190788,0.602850692090311,0.489759318827908,-0.196363634733237
"552","other","voiced",0.259210649254006,0.0238475395593574,0.483987805544511,"OTHER",130,6,"ɟdjɲŋnlg","n",0.616279753460966,0.556623450245817,0.671820384174505,0.58897546353501,0.381724364382293
"553","outside","voiced",0.104743315080527,-0.122958805577031,0.321105231774465,"OUTSIDE",164,6,"ʎgɽlvdr","v",0.590840881469605,0.531431337577308,0.646213209149175,0.53353392340683,0.0565491886797017
"554","oZ_fs","voiced",-0.0329082543812456,-0.240136391151804,0.172882257401501,"OZ_FS",176,6,"ɣɦgvɟzɽlrʎbj","ɣ",0.568670481467471,0.507941377291237,0.623900128813749,0.520186555557139,-0.0207031194921428
"555","oZ_ms","voiced",-0.0268599444499017,-0.222386974544219,0.183522403359048,"OZ_MS",178,6,"ɣɦzgɟvlŋr","ɣ",0.569031006834628,0.509940875027761,0.624638685247076,0.521948547546684,-0.0105169562770067
"556","oZD_fs","voiced",0.113772071426328,-0.116548963229229,0.350732350025652,"OZD_FS",141,6,"ʎɣɦɲvɟjmgnz","n",0.59232806961593,0.529438649065779,0.649668389543554,0.558573329531413,0.202314242596164
"557","oZD_ms","voiced",0.164676560064753,-0.0586143444567046,0.397381503120196,"OZD_MS",152,6,"ʎɣɲɦvgmɽbj","m",0.601162750279029,0.539306238527638,0.658416540417248,0.57662194574927,0.308420606817094
"558","oZS_fs","voiced",-0.032158309160334,-0.265389427063274,0.200680819802518,"OZS_FS",145,6,"zɟdlŋgɦrbm","ɦ",0.567544536846226,0.50572409746429,0.626303373691494,0.511510944497559,-0.0708197799374172
"559","oZS_ms","voiced",0.0533877663319273,-0.173860269882247,0.277516526249472,"OZS_MS",157,6,"ʎɣvɲjmgnz","n",0.582498272237272,0.520193361235265,0.638341442201674,0.538573934670341,0.0857862578420195
"560","part","voiced",-0.0241625282303179,-0.296300598327753,0.245563426255978,"PART",85,6,"zɟŋgnɦjʎrmɲ","z",0.569045889031491,0.502493360494809,0.632497698236524,0.475521334689112,-0.278632667321296
"561","path","voiced",0.183225455500188,-0.0234095430589731,0.396290506788468,"PATH",183,6,"dbgvlrjɲ","v",0.603737499069485,0.545947991147536,0.658436776650161,0.583385017663915,0.348474963736539
"562","penis","voiced",-0.0971285397924843,-0.307213515502265,0.114004133052068,"PENIS",140,6,"ɦznɟmjɣrdg","ɦ",0.557109123931863,0.495713552595528,0.613329142852234,0.506114383844922,-0.101972125441186
