"","word","group","fit","lwr","upr","word_caps","nLangs","nRegions","cardinal","topCardinal","fitProp_fit","fitProp_lwr","fitProp_upr","obs","obs_OR"
"2519","FyB_ms","stop+voice",-3.74042188844047,-3.74073548695694,-3.74035490191664,"FYB_MS",53,6,"ɟdg","ɟ",2.14165671308359e-05,2.14144791445356e-05,2.14176960107299e-05,0.114225131772114,0.101987348043584
"2520","FyZ_fs","stop+voice",-3.55691420081376,-3.55703459696699,-3.55676862879826,"FYZ_FS",39,6,"ɟgd","ɟ",0.00465120747539603,0.00465087583782373,0.00465160177178235,0.0784380044765744,-0.497409178675056
"2521","FyZ_ms","stop+voice",-3.3405005055833,-3.34087207498375,-3.34038049797106,"FYZ_MS",39,6,"ɟgd","ɟ",0.000912186690826542,0.000912078058053405,0.000912211273892382,0.0784380044765744,-0.497409178675056
"2522","girl","stop+voice",-2.31432022148055,-2.31448712861097,-2.31417813901055,"GIRL",55,6,"bgɟ","ɟ",0.00340291844853356,0.00340270408789678,0.00340321275306096,0.0958994521576119,-0.179841443533476
"2523","give","stop+voice",-2.45858449019127,-2.45889216554471,-2.45838937869343,"GIVE",40,6,"gb","g",2.5478951785045e-05,2.54769366020622e-05,2.54819014243527e-05,0.105064512796353,-0.0334609228564179
"2524","go","stop+voice",-5.53834038190809,-5.53864813797801,-5.53812627313012,"GO",43,6,"","",2.22013563632441e-05,2.21997431887083e-05,2.22020539871486e-05,0.115704859287273,0.122968799652241
"2525","good","stop+voice",-3.67301606314096,-3.67326466194578,-3.6724214435445,"GOOD",57,6,"ɟ","ɟ",0.00510036250445278,0.00510020011625929,0.00510069920081695,0.121399565015627,0.20160334453308
"2526","grass","stop+voice",-3.7880186564298,-3.78809656949575,-3.78773063119786,"GRASS",40,6,"dg","d",0.00465965822151202,0.0046594589252928,0.00466027802377822,0.0882273447610274,-0.312329064207924
"2527","gray","stop+voice",-14.8987056597229,-14.8987993882746,-14.8979132391927,"GRAY",27,6,"bdɟ","ɟ",0.00287063706353432,0.00287014228624076,0.00287069682411196,0.10486024673643,-0.0365977884812118
"2528","grease","stop+voice",-4.98324517379032,-4.98378829109527,-4.98269367834252,"GREASE",44,6,"ɟ","ɟ",0.000825331192390914,0.000825282084356346,0.000825355787444399,0.10844869501067,0.0177421775220949
"2529","green","stop+voice",-3.45233411267304,-3.45270024564381,-3.45220997155363,"GREEN",60,6,"b","b",1.85147011105053e-05,1.85098838106657e-05,1.8517517172648e-05,0.118627262481839,0.163730636687192
"2530","grow","stop+voice",-5.12151430433849,-5.12185923134484,-5.12142722853014,"GROW",53,6,"bg","g",1.82745032080578e-05,1.82725638147868e-05,1.82780276678686e-05,0.109853098564775,0.0385794250519574
"2531","hair","stop+voice",-2.10399780176042,-2.10456626546604,-2.10390824969004,"HAIR",50,6,"dbg","d",1.86436971970684e-05,1.86389471736087e-05,1.86446101250913e-05,0.0995685387282194,-0.119807297482178
"2532","half","stop+voice",0.466982516626104,0.466742954742968,0.467641753536403,"HALF",37,6,"ɟ","ɟ",0.00832476851435619,0.00832364501792653,0.00832523340965519,0.092246382736535,-0.241689223149362
"2533","hand","stop+voice",-3.80011267301293,-3.80038312426076,-3.80001751915364,"HAND",51,6,"bg","g",2.09984556285468e-05,2.09978585299715e-05,2.10022531350592e-05,0.112741849634065,0.0807165254788047
"2534","happy","stop+voice",-3.28322101694022,-3.28336972738109,-3.28291634578593,"HAPPY",50,6,"bɟd","ɟ",3.18289601254581e-05,3.18269334054351e-05,3.18317866176323e-05,0.0992432636678244,-0.125049145088773
"2535","hard","stop+voice",-3.28677063374261,-3.28708186499996,-3.28626263004071,"HARD",60,6,"b","b",0.000934000598698258,0.000933825719586034,0.000934079655412296,0.12208357902559,0.210832868684468
"2536","have_sexual_intercourse","stop+voice",-2.00091316050021,-2.00119258204593,-2.00050210444739,"HAVE_SEXUAL_INTERCOURSE",28,6,"dbgɟ","ɟ",0.00470080506657053,0.00470058282523525,0.00470132371790609,0.0979844352852736,-0.145480520088019
"2537","head","stop+voice",-14.9945666662124,-14.9948647078338,-14.9943487951578,"HEAD",62,6,"ɟg","ɟ",0.0124041827646653,0.0124038518360801,0.0124049789608333,0.118748804112463,0.165406980247686
"2538","hear","stop+voice",-6.04916386270302,-6.04932914813739,-6.04895901797652,"HEAR",44,6,"ɟbg","ɟ",1.91710655813906e-05,1.91692872195264e-05,1.91728017195632e-05,0.091931196966797,-0.247127876533969
"2539","heart","stop+voice",-5.39826184590645,-5.3985588908425,-5.3979021639771,"HEART",64,6,"","",2.67629023130827e-05,2.6759472758538e-05,2.67663573706167e-05,0.135292986080241,0.380922962805816
"2540","heavy","stop+voice",-3.77645634646259,-3.77678894898444,-3.77632271917177,"HEAVY",63,6,"ɟb","ɟ",0.00747196462031679,0.0074717456687499,0.00747308943177688,0.120609956406364,0.190893114666782
"2541","here","stop+voice",-5.06204958571778,-5.06211825633685,-5.06186320895467,"HERE",40,6,"bɟ","ɟ",0.00103989452845392,0.00103975192946586,0.00104000276634554,0.10607635056684,-0.0180012621127721
"2542","hide","stop+voice",-10.1660793356741,-10.1663238505782,-10.1659975854447,"HIDE",64,6,"bɟ","ɟ",0.00936139550080287,0.00936114004989585,0.0093622828787529,0.124936428361439,0.248853668567361
"2543","high","stop+voice",-9.63292042466038,-9.63315036274344,-9.63274316044817,"HIGH",42,6,"b","b",1.75028776723004e-05,1.74998179283455e-05,1.75045413661754e-05,0.119390716502585,0.174235913401505
"2544","hit","stop+voice",-10.3779127957593,-10.37824249409,-10.3776137683226,"HIT",75,6,"g","g",0.00333443265431358,0.0033339397757391,0.00333458717966028,0.165657727259562,0.724613463994865
"2545","horn","stop+voice",-2.98042304428037,-2.98052144136542,-2.98023421894024,"HORN",44,6,"ɟb","ɟ",0.00391390000351799,0.00391361406013601,0.00391420746062116,0.109592005178832,0.0347233158865877
"2546","hot","stop+voice",-3.95328727419273,-3.95360808832944,-3.95303012027904,"HOT",48,6,"dbg","d",0.00464736943979493,0.00464687747646023,0.00464743381955759,0.0950319555820134,-0.19433492092254
"2547","house","stop+voice",-3.34020936270687,-3.34047905110154,-3.33994428809558,"HOUSE",45,6,"ɟ","ɟ",0.00506430424810169,0.00506384343122623,0.00506440165888548,0.108237310058971,0.0145853559199184
"2548","how","stop+voice",-15.8465088372938,-15.8466979700419,-15.8461993442578,"HOW",49,6,"ɟbg","ɟ",0.0081539480797504,0.0081529974991456,0.00815449617942792,0.0988291670627,-0.131744527852399
"2549","if","stop+voice",-13.3411895066068,-13.3414995698604,-13.3411110360517,"IF",31,6,"ɟb","ɟ",1.80402216537919e-05,1.80373129733513e-05,1.80408259433829e-05,0.131598330574206,0.334825993999527
"2550","in_front_of","stop+voice",-3.30061556505921,-3.30092924346445,-3.30042683617851,"IN_FRONT_OF",46,6,"b","b",0.0017994360056377,0.00179934907848848,0.00179967977573012,0.105548981402275,-0.0260425184455669
"2551","inside","stop+voice",-9.13543701769851,-9.13581871282744,-9.13480155822597,"INSIDE",36,6,"bɟd","ɟ",0.00866694876842997,0.00866609244935864,0.00866861087345494,0.0974004018107576,-0.155039201336739
"2552","kill","stop+voice",-4.2310535106737,-4.23128897286381,-4.23069879660015,"KILL",52,6,"gd","g",0.00489465602021862,0.00489442253275174,0.00489500589891661,0.126797770917792,0.273260876094106
"2553","knee","stop+voice",-2.6540030810699,-2.65418085769888,-2.65393731661568,"KNEE",70,6,"","",0.00123269117155734,0.00123263280339353,0.0012327246739023,0.134471952199497,0.370772025107067
"2554","know","stop+voice",-15.0180396428789,-15.0185004859109,-15.0179494689031,"KNOW",46,6,"bg","g",0.00308203894295999,0.00308154023516073,0.0030822721880102,0.101983995115732,-0.081351091457747
"2555","laugh","stop+voice",-1.83613184377641,-1.83648696581514,-1.83573872026505,"LAUGH",48,6,"b","b",0.00132305801759906,0.00132301590946195,0.00132320719397331,0.104770167056535,-0.0379828351438769
"2556","leaf","stop+voice",-12.887144352587,-12.8873897822917,-12.8865985916784,"LEAF",50,6,"bgɟ","ɟ",0.00142458743873658,0.00142453391222373,0.00142469265514523,0.103945090211733,-0.050718221783589
"2557","left","stop+voice",-11.9156590650373,-11.9160152559776,-11.9151451074727,"LEFT",55,6,"ɟbd","ɟ",0.011902591691797,0.0119011464318761,0.0119032313591842,0.105933666283323,-0.0201734093780565
