"","word","group","fit","lwr","upr","word_caps","nLangs","nRegions","cardinal","topCardinal","fitProp_fit","fitProp_lwr","fitProp_upr","obs","obs_OR"
"305","twelve","continuant",1.40237084788914,1.40232009824471,1.40256293714451,"TWELVE",134,6,"ɣçxj","j",0.0810374417216901,0.081031115786971,0.0810456671711813,0.25837566234308,-0.149112787876342
"306","twenty","continuant",1.31280709479862,1.31273589651911,1.31310216609073,"TWENTY",133,6,"çsfɣv","s",0.0587772166535979,0.0587700203410927,0.0587823577640276,0.296963735974907,0.128793276650782
"307","two","continuant",1.42579005235723,1.4254776922515,1.42601085189102,"TWO",129,6,"xj","j",0.0625276997404915,0.0625239579348545,0.0625323152513331,0.257391630504497,-0.156530812871934
"308","ugly","continuant",0.366093331488453,0.366017738657636,0.366253046285102,"UGLY",108,6,"çxɦs","s",0.0731672243247786,0.0731651516051349,0.0731771252172352,0.329910608016771,0.349827218370737
"309","urinate","continuant",-0.891966608974705,-0.892022226459711,-0.891666761899885,"URINATE",151,6,"fɦɣj","ɦ",0.120053438682088,0.120047876808587,0.120066440800361,0.395851692054326,0.76216288783028
"310","vomit","continuant",1.20596900528293,1.20582459958778,1.20602064221,"VOMIT",140,6,"ɦvhjçɣx","v",0.0619325678068998,0.061926901968552,0.0619361152480931,0.325671519761044,0.322071648625098
"311","vulva","continuant",0.993485026646408,0.993300431889694,0.993622483872969,"VULVA",73,6,"fsɣ","s",0.0398650648786697,0.0398611960047574,0.0398685271229107,0.255599623512948,-0.170087454439263
"312","want","continuant",1.02839929755838,1.02831450865405,1.02862915494077,"WANT",130,6,"fzvçhsj","s",0.0607589670874737,0.0607493122222331,0.0607667015222991,0.308619975798134,0.208458143526103
"313","water","continuant",0.951673450466915,0.951657643562534,0.951861579436827,"WATER",127,6,"fhɦvjxz","h",0.120297981727891,0.120287444130685,0.120304339101194,0.327583470989056,0.334612994898566
"314","weak","continuant",0.985221183099965,0.985022402967851,0.985280275151205,"WEAK",120,6,"ɦfɣzh","h",0.0590155847561244,0.059014697835113,0.0590204438648678,0.289379586486334,0.0759896411339204
"315","wet","continuant",1.69864115345482,1.6982529754398,1.6987447680549,"WET",121,6,"fçsz","s",0.118587262955688,0.118584836460312,0.118594846168889,0.269686150108746,-0.0651295381589085
"316","what","continuant",1.45453549843847,1.4544198221382,1.45475708082507,"WHAT",117,6,"hs","s",0.105838019706004,0.105826812723887,0.105841619616773,0.26444385395702,-0.103768403756785
"317","when","continuant",1.15245173070908,1.15229018816859,1.15256208152843,"WHEN",122,6,"ɣhx","h",0.11138874857348,0.11138626347322,0.111392296551377,0.256086315756945,-0.166399453786776
"318","where","continuant",2.01888618648348,2.0187224127755,2.01900860892775,"WHERE",111,6,"hx","h",0.106227492898855,0.106216344381572,0.106239835704568,0.227279280519421,-0.393375293452618
"319","white","continuant",1.33222461552933,1.33206719571246,1.3324280117498,"WHITE",141,6,"fɣhɦx","h",0.00193083072101297,0.00193031132804935,0.00193093784645469,0.26214194349058,-0.120889481350908
"320","who","continuant",0.106196883359914,0.106127498078616,0.106351390378325,"WHO",117,6,"jzh","j",0.0378848001500006,0.0378819024539438,0.0378930228749244,0.249584651979047,-0.216054496333371
"321","why","continuant",-0.891503736134076,-0.891607352357947,-0.891374078149813,"WHY",129,6,"xɦzçjɣ","ɦ",0.0682784608812603,0.0682745852612188,0.0682813860098724,0.273055043865113,-0.0405487023851115
"322","wide","continuant",-1.06207628227445,-1.06216828345686,-1.06197667217183,"WIDE",100,6,"ɣjzsvx","ɣ",0.0658549048119877,0.0658502006716736,0.0658598482388891,0.241674267407215,-0.277648191598942
"323","wind","continuant",0.756762519298758,0.756708713195276,0.756972185754462,"WIND",162,6,"fhvɣzɦçj","v",0.00173326554529803,0.00173302945106017,0.00173330332215524,0.378361505560308,0.655795091746255
"324","wing","continuant",-1.45070855618413,-1.45088591259235,-1.45057972913286,"WING",127,6,"çzjvɣsɦ","ɦ",0.00133426864967792,0.00133420936465211,0.00133433089669918,0.272670129104978,-0.0433475462811744
"325","woman","continuant",0.968529059970443,0.968388105989595,0.968696115855566,"WOMAN",138,6,"fvçjɣz","v",0.0605309253130259,0.0605288997590914,0.060536288096026,0.289001379233631,0.0733352360018442
"326","word","continuant",1.2134511024561,1.21332429316706,1.21355538736105,"WORD",81,6,"zvç","v",0.0872597973617288,0.087252078098002,0.087261515562589,0.226926927570473,-0.396271355653338
"327","wrong","continuant",-4.00907051620953,-4.00914454999913,-4.00887990819664,"WRONG",84,6,"zxɦɣçfj","z",0.0546861679346001,0.0546808827656305,0.0546924299358157,0.290314161518233,0.0825400494841027
"328","yawn","continuant",0.296157497650695,0.29596295978218,0.296308489629737,"YAWN",121,6,"hvfx","h",0.121500255965416,0.121492097817195,0.121515124696027,0.354712339601758,0.508812700829582
"329","yB_fs","continuant",0.6500946313027,0.649806256809199,0.650179126412409,"YB_FS",133,6,"sɦjv","s",0.0574330354538156,0.0574301161969335,0.057439305322278,0.264839552533351,-0.100834932689179
