"","word","group","fit","lwr","upr","word_caps","nLangs","nRegions","cardinal","topCardinal","fitProp_fit","fitProp_lwr","fitProp_upr","obs","obs_OR"
"958","SS_ms","front",3.24662464054636,3.24638836732461,3.24687291286204,"SS_MS",176,6,"ĩẽãe","e",0.130484332251056,0.13046513590709,0.130491447427069,0.666523685961411,-0.0543040832636406
"959","stand","front",0.137278068095243,0.13721972101814,0.137375216244042,"STAND",188,6,"yiĩẽe","i",0.54756291601097,0.547528356065689,0.54757541476723,0.709286362998965,0.233393528283915
"960","star","front",1.80439809051521,1.80426456367877,1.80466883203023,"STAR",187,6,"øĩãyi","i",0.300362050923452,0.300344860662368,0.300409813619858,0.63385990720468,-0.261607675173236
"961","stone","front",2.67651747546934,2.67638139735682,2.67659824043354,"STONE",203,6,"ỹøay","a",0.17302137689149,0.173003505536675,0.173040255871678,0.692590862904595,0.11846737418372
"962","straight","front",2.19808938666261,2.19792231624673,2.19824997428331,"STRAIGHT",152,6,"yãi","i",0.210494742307073,0.210482801072886,0.21052162713275,0.609551353433484,-0.410760975324868
"963","strong","front",1.04740647732992,1.04709969381301,1.04745439967075,"STRONG",185,6,"ĩiã","i",0.413197188346743,0.41316646762173,0.413209783051465,0.679977566079961,0.0339381726272433
"964","suck","front",1.02923679963681,1.02912434879042,1.02946656455131,"SUCK",126,6,"","",0.408908267168365,0.408874112815424,0.408957808120999,0.449261736405608,-1.34718658689007
"965","sun","front",1.01685390587351,1.01664192557671,1.01689685046297,"SUN",201,6,"ãi","i",0.437862988745993,0.437832004635941,0.437905590564931,0.683424030337037,0.0568532935166347
"966","sweat","front",1.2068852645921,1.20669697897724,1.20705201975195,"SWEAT",177,6,"ãei","i",0.382843900886319,0.382790106734444,0.382864344303993,0.660213094336778,-0.0950744378173213
"967","sweet","front",1.40400994974951,1.40391748220633,1.40419699429854,"SWEET",163,6,"ẽøiã","i",0.361497462387403,0.361466519258753,0.361501428844977,0.69268299229206,0.119091705894999
"968","swim","front",1.06326238545978,1.06312048996719,1.06345840199305,"SWIM",177,6,"yĩ","ĩ",0.415255313011591,0.415242065815012,0.415276858673173,0.625099053848485,-0.315800581529779
"969","tail","front",1.02652272494535,1.02642362548825,1.02669558826739,"TAIL",167,6,"ẽyĩi","i",0.435405262735722,0.435388115409054,0.435448349268901,0.612670941636586,-0.391823246297059
"970","take","front",0.180918725379916,0.180838989564027,0.180959573818672,"TAKE",177,6,"ẽøãea","a",0.539633015016722,0.539615072190785,0.539639819301725,0.678469503959965,0.0239524580592104
