"","word","group","fit","lwr","upr","word_caps","nLangs","nRegions","cardinal","topCardinal","fitProp_fit","fitProp_lwr","fitProp_upr","obs","obs_OR"
"456","FyZ_fs","vowel",-3.813772542586,-3.81405147876638,-3.81360620148469,"FYZ_FS",207,6,"øyᶖᶌĩɯuʉɵⱳəoᶕiỹⱺ","ø",0.950650121286057,0.950638973319051,0.950654792053632,0.491089344868829,0.106883160524768
"457","FyZ_ms","vowel",-3.28991816596987,-3.29004989243602,-3.28954290225971,"FYZ_MS",207,6,"øyᶖᶌĩuɯʉɵⱳəoᶕỹiⱺ","ø",0.930537781329856,0.930525673560664,0.930540054492655,0.492174131816673,0.113144983991012
"458","girl","vowel",-3.77890894271532,-3.77891895923263,-3.77862952583448,"GIRL",213,6,"øõᶖᶌũɤuẽɵⱳaᶕɯᶙỹeɒⱺ","ø",0.949503764442291,0.949494437002971,0.949506268354997,0.4657556946722,-0.0396161788779483
"459","give","vowel",-5.87883613843587,-5.87896757256307,-5.87879347185897,"GIVE",235,6,"øᶖᶌʉẽⱳəoᶕãᶙaỹɤⱺ","ø",0.987747040320502,0.987744741512058,0.987749045202823,0.503410430965338,0.177991189821854
"460","go","vowel",-2.49933853330062,-2.49971715227025,-2.49901516510819,"GO",239,6,"ũyøᶖɑɨᶌɵẽⱳeᶕiᶙuỹⱺ","ũ",0.885641892844836,0.885615939115038,0.885654735910548,0.512871114625007,0.232602823444005
"461","good","vowel",-3.2868729395871,-3.28701699442958,-3.28671392662515,"GOOD",239,6,"õẽɒĩøɨãᶖᶌɑəʉɵuⱳᶕᶙỹɯⱺ","õ",0.930401515875426,0.930394931824714,0.930405912767319,0.494082660519786,0.124160777573929
"462","grass","vowel",-4.71016727435666,-4.71040942513981,-4.71002478480808,"GRASS",211,6,"ɤãɑyᶖᶌĩũʉeⱳaəɒᶕɨᶙỹⱺ","ɤ",0.972861891407893,0.9728612554014,0.972867660822899,0.471624921960053,-0.00561242678936856
"463","gray","vowel",-3.2752028212145,-3.27551762046907,-3.27497076513062,"GRAY",93,6,"ãəĩɒɑiõeʉɵⱳaẽᶕᶙỹⱺ","ã",0.929877532447726,0.929873948002265,0.929886646772116,0.46013997634299,-0.0722025514233388
"464","grease","vowel",-3.27808114425466,-3.27825899696945,-3.2779741835239,"GREASE",195,6,"yɑᶖʉɵuoaᶕɨᶙỹⱺ","y",0.93001048903091,0.930004547877921,0.930020317647003,0.461724040104541,-0.0630051072787987
"465","green","vowel",-3.30750343881339,-3.30752187124298,-3.30738692439213,"GREEN",211,6,"yɨɑɯɵɒeⱳuoũᶙỹiⱺ","y",0.931323012033918,0.931315799965942,0.931334749426393,0.457405028777648,-0.088093412489879
"466","grow","vowel",-3.3426191415947,-3.34273612853284,-3.34237927829326,"GROW",200,6,"ẽõãøᶖᶌĩɑʉⱳuɒyᶕeɨᶙoỹⱺ","ẽ",0.932863411096134,0.932857297100652,0.932871621737444,0.46838810823242,-0.0243588916206996
